Age,DailyRate,DistanceFromHome,EmployeeCount,HourlyRate,JobInvolvement,JobLevel,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Education_2,Education_3,Education_4,Education_5,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
34.0,678,19,1,35,2,1,2929.0,20338.0,1,12,80,10,3,10,9,8,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23.0,427,7,1,99,3,1,2275.0,25103.0,1,21,80,3,2,3,2,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
44.0,921,2,1,96,4,3,7879.0,14810.0,1,19,80,9,2,8,7,6,7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35.0,146,2,1,79,2,1,4930.0,13970.0,0,14,80,6,2,5,4,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
43.0,1179,2,1,73,3,2,7847.0,6069.0,1,17,80,10,3,10,9,8,8,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
24.0,581,9,1,62,4,1,4401.0,17616.0,1,16,80,5,1,5,3,0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41.0,918,6,1,35,3,3,9241.0,15869.0,1,12,80,10,3,10,8,8,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29.0,1082,9,1,43,3,1,2974.0,25412.0,9,17,80,9,2,5,3,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36.0,530,2,1,51,3,2,4502.0,7439.0,3,15,80,17,2,13,7,6,7,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45.0,1238,1,1,74,2,3,10748.0,3395.0,3,23,80,25,3,23,15,14,4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,240,22,1,58,1,1,1555.0,11585.0,1,11,80,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
47.0,1093,9,1,82,1,4,12936.0,24164.0,7,11,80,25,3,23,5,14,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26.0,390,17,1,62,1,1,2305.0,6217.0,1,15,80,3,3,3,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45.0,1005,28,1,48,2,4,16704.0,17119.0,1,11,80,21,2,21,6,8,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
32.0,585,10,1,56,3,1,3433.0,17360.0,6,13,80,10,3,5,2,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31.0,741,2,1,69,3,1,3477.0,18103.0,1,14,80,6,2,5,2,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41.0,552,4,1,60,1,2,6430.0,20794.0,6,19,80,10,4,3,2,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40.0,369,8,1,92,3,2,6516.0,5041.0,2,16,80,18,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
24.0,506,29,1,91,3,1,3907.0,3622.0,1,13,80,6,2,6,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46.0,717,13,1,34,3,2,5562.0,9697.0,6,14,80,19,3,10,7,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,1370,27,1,49,3,2,6883.0,5151.0,2,16,80,17,3,7,7,0,7,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30.0,793,16,1,33,3,1,2862.0,3811.0,1,12,80,10,2,10,0,0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47.0,543,2,1,87,3,2,4978.0,3536.0,7,11,80,4,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46.0,1277,2,1,74,3,3,10368.0,5596.0,4,12,80,13,5,10,6,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,1456,13,1,96,2,2,6134.0,8658.0,5,13,80,16,3,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
32.0,964,1,1,34,1,2,6735.0,12147.0,6,15,80,10,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
23.0,160,4,1,51,3,1,3295.0,12862.0,1,13,80,3,3,3,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,163,24,1,30,3,2,5238.0,6670.0,2,20,80,9,3,5,4,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
39.0,792,1,1,77,3,2,6472.0,8989.0,1,15,80,9,2,9,8,5,8,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32.0,371,19,1,80,1,3,9610.0,3840.0,3,13,80,10,2,4,3,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40.0,611,7,1,88,3,5,19626.31,4349.0,1,14,80,21,3,21,8,12,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45.0,176,4,1,56,1,3,9756.0,6595.0,4,21,80,9,2,5,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30.0,1312,2,1,78,2,1,4968.0,26427.0,0,16,80,10,2,9,7,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
24.0,897,10,1,59,3,1,2145.0,2325.07,0,14,80,3,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30.0,600,8,1,66,2,1,2180.0,9732.0,6,11,80,6,0,4,2,1,2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31.0,1003,5,1,51,3,2,8346.0,20943.0,1,19,80,6,3,5,2,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
27.0,1054,8,1,67,3,1,3445.0,6152.0,1,11,80,6,5,6,2,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29.0,428,9,1,52,1,1,2760.0,14630.0,1,13,80,2,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29.0,461,1,1,70,4,2,6294.0,23060.0,8,12,80,10,5,3,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30.0,979,15,1,94,2,3,7140.0,3088.0,2,11,80,12,2,7,7,1,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.0,181,2,1,97,4,1,2932.0,5586.0,0,14,80,6,3,5,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33.0,1283,2,1,62,3,2,5147.0,10697.0,8,15,80,13,2,11,7,1,7,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49.0,1313,11,1,80,3,2,4507.0,8191.0,3,12,80,8,1,5,1,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33.0,211,16,1,74,3,3,8564.0,10092.0,2,20,80,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
38.0,594,2,1,75,2,1,2468.0,15963.0,4,14,80,9,4,6,1,0,5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31.0,1079,16,1,70,3,3,8161.0,19002.0,2,13,80,10,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29.0,590,4,1,91,2,1,2109.0,10007.0,1,13,80,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30.0,305,16,1,58,4,2,5294.0,9128.0,3,16,80,10,3,7,0,1,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.0,953,5,1,65,3,1,2718.0,17674.0,2,14,80,12,3,7,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
38.0,833,18,1,60,1,2,5811.0,24539.0,3,16,80,15,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43.0,807,17,1,38,2,1,2437.0,15587.0,9,16,80,6,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
42.0,855,12,1,57,3,1,2766.0,8952.0,8,22,80,7,6,5,3,0,4,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55.0,478,2,1,60,2,5,19038.0,19805.0,8,12,80,34,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33.0,775,4,1,90,3,2,3055.0,6194.0,5,15,80,11,2,9,8,1,7,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41.0,548,9,1,94,3,1,2289.0,20520.0,1,20,80,5,2,5,3,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34.0,1375,10,1,87,3,2,4001.0,12313.0,1,14,80,15,3,15,14,0,7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,661,1,1,60,2,4,12965.0,22308.0,4,20,80,27,2,3,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
43.0,244,2,1,97,3,1,3539.0,5033.0,0,13,80,10,5,9,7,1,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34.0,511,3,1,32,1,2,6029.0,25353.0,5,12,80,6,3,2,2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21.0,337,7,1,31,3,1,2679.0,4567.0,1,13,80,1,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
38.0,1153,6,1,40,2,1,3702.0,16376.0,1,11,80,5,3,5,4,0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22.0,1294,8,1,79,3,1,2398.0,15999.0,1,17,80,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
31.0,196,29,1,91,2,2,5468.0,13402.0,1,14,80,13,3,12,7,5,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51.0,942,3,1,53,3,3,13116.0,22984.0,2,11,80,15,2,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
37.0,589,9,1,46,2,2,4189.0,8800.0,1,14,80,5,2,5,2,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46.0,734,2,1,46,3,5,19328.0,14218.0,7,17,80,24,3,2,1,2,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36.0,1383,10,1,90,3,3,8321.0,25949.0,7,13,80,15,1,12,8,5,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44.0,429,1,1,99,3,1,2342.0,11092.0,1,12,80,6,2,5,3,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37.0,1239,8,1,89,3,2,4071.0,12832.0,2,13,80,19,4,10,0,4,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35.0,303,27,1,84,3,2,5813.0,13492.0,1,18,80,10,2,10,7,7,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
33.0,867,8,1,90,4,1,3143.0,6076.0,6,19,80,14,1,10,8,7,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28.0,1181,1,1,82,3,1,2044.0,5531.0,1,11,80,5,6,5,3,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39.0,1253,10,1,65,3,3,13464.0,7914.0,7,21,80,9,3,4,3,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46.0,849,26,1,98,2,2,7991.0,25166.0,8,15,80,6,3,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40.0,616,2,1,99,3,1,3377.0,25605.0,4,17,80,7,5,4,3,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42.0,1128,13,1,95,4,2,5538.0,5696.0,5,18,80,10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.0,1180,2,1,90,3,2,5762.0,24442.0,2,14,80,15,6,7,7,1,7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38.0,1336,2,1,100,3,1,2592.0,7129.0,5,13,80,13,3,11,10,3,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34.0,234,9,1,93,3,2,5346.0,6208.0,4,17,80,11,3,7,1,0,7,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
37.0,370,10,1,58,3,2,4213.0,4992.0,1,15,80,10,4,10,3,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
39.0,766,20,1,83,3,2,4127.0,19188.0,2,18,80,7,6,2,1,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43.0,343,9,1,52,3,1,2438.0,24978.0,4,13,80,7,2,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41.0,447,5,1,85,4,2,6870.0,15530.0,3,12,80,11,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,796,4,1,81,3,3,10447.0,26458.0,0,13,80,23,3,22,14,13,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,1092,10,1,64,3,3,9667.0,2739.0,9,14,80,9,3,7,7,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26.0,920,20,1,69,3,1,2148.0,6889.0,0,11,80,6,3,5,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
46.0,261,21,1,66,3,2,8926.0,10842.0,4,22,80,13,2,9,7,3,7,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40.0,1194,1,1,52,3,2,6513.0,9060.0,4,17,80,12,3,5,3,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,810,8,1,92,4,2,6799.0,22128.0,1,21,80,10,5,10,8,4,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
58.0,350,2,1,52,3,4,16291.0,22577.0,4,22,80,35,0,16,9,14,14,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35.0,185,23,1,91,1,1,2705.0,9696.0,0,16,80,6,2,5,4,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47.0,1001,4,1,92,2,3,10333.0,19271.0,8,12,80,28,4,22,11,14,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.0,750,12,1,47,3,2,4448.0,10748.0,2,12,80,15,3,7,4,7,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0,431,7,1,68,3,2,6854.0,15696.0,4,15,80,14,2,7,1,1,7,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31.0,1125,7,1,68,3,3,9637.0,8277.0,2,14,80,9,3,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
28.0,1217,1,1,67,3,1,3591.0,12719.0,1,25,80,3,3,3,2,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38.0,723,2,1,77,1,2,5405.0,4244.0,2,20,80,20,4,4,2,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
26.0,572,10,1,46,3,2,4684.0,9125.0,1,13,80,5,4,5,3,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
58.0,1216,15,1,87,3,4,15787.0,21624.0,2,14,80,23,3,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
19.0,1431,14,1,33,3,1,1514.0,8018.0,1,16,80,1,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31.0,359,18,1,89,4,1,2956.0,21495.0,0,17,80,2,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29.0,350,13,1,56,2,1,2335.0,3157.0,4,15,80,4,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
45.0,589,2,1,67,3,2,5154.0,19665.0,4,22,80,10,3,8,7,5,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36.0,430,2,1,73,3,2,6962.0,19573.0,4,22,80,15,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
43.0,1422,2,1,92,3,2,5675.0,19246.0,1,20,80,7,5,7,7,7,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27.0,1297,5,1,53,3,1,2379.0,19826.0,0,14,80,6,3,5,4,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
29.0,574,20,1,40,3,1,3812.0,7003.0,1,13,80,11,3,11,8,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32.0,1318,10,1,79,3,2,4648.0,26075.0,8,13,80,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42.0,355,10,1,38,3,1,2936.0,6161.0,3,22,80,10,1,6,3,3,3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
47.0,207,9,1,64,3,1,2105.0,5411.0,4,12,80,7,2,2,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,706,2,1,82,3,3,8578.0,19989.0,3,14,80,12,4,9,8,4,7,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.0,280,1,1,43,3,1,2706.0,10494.0,1,15,80,3,2,3,2,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.0,726,29,1,93,1,2,6384.0,21143.0,8,17,80,11,3,7,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
